user_id,amount,hour_of_day,pin_attempts,is_new_location,txn_frequency_10min,amount_vs_avg,label
56,5494,15,1,1,10,0.099,0
139,4418,10,1,0,10,0.116,0
164,5923,6,1,0,10,0.185,0
64,1833,19,2,0,10,0.222,0
126,12890,17,1,0,10,0.141,0
89,7059,13,1,0,10,0.412,0
67,20145,11,1,0,10,0.343,0
121,7596,10,1,0,10,0.519,0
1,1630,2,1,0,10,0.087,1
170,521,10,1,1,10,0.653,0
178,1232,6,1,0,10,0.179,0
16,4422,13,1,1,8,0.116,0
36,8589,9,1,1,10,0.718,0
155,15979,15,1,0,10,0.065,0
97,17107,17,1,0,10,0.14,0
66,4443,18,1,0,10,0.111,0
48,1029,13,1,0,10,0.314,0
43,6104,17,1,0,10,0.221,0
174,1159,14,1,0,1,0.227,0
87,5785,20,1,0,10,0.157,0
36,3166,10,1,0,10,0.367,0
42,809,10,1,1,10,0.461,0
67,16830,11,1,0,10,0.122,0
133,2338,15,1,0,10,0.559,0
170,2043,6,1,0,10,0.362,0
163,2701,14,1,0,10,0.46,0
26,4743,16,1,1,10,0.051,0
9,1296,8,1,1,10,0.136,0
11,15541,15,1,1,10,0.036,0
12,24568,14,1,1,10,0.638,0
23,1552,21,1,0,10,0.035,0
158,4567,14,1,0,10,0.087,0
158,4723,13,1,0,10,0.055,0
145,5513,15,1,0,10,0.103,0
191,5618,8,2,0,10,0.124,0
4,12010,13,1,1,10,0.199,0
129,1040,16,1,0,6,0.307,0
30,16550,12,1,0,10,0.103,0
102,1119,6,1,0,10,0.254,0
143,10729,17,1,0,10,0.285,0
62,5816,19,1,0,10,0.163,0
113,9513,17,1,0,9,0.366,0
153,5225,12,1,0,10,0.045,0
163,4994,18,1,0,10,0.001,0
164,2965,13,1,0,10,0.407,0
86,5934,6,1,0,10,0.187,0
194,14386,11,1,0,7,0.041,1
134,6155,17,1,0,1,0.59,0
44,15086,12,1,0,10,0.006,0
169,4892,12,1,0,10,0.022,0
167,19300,7,1,0,10,0.287,0
10,1781,13,2,1,10,0.187,0
147,622,10,1,0,10,0.585,0
20,6895,11,1,1,10,0.379,0
110,5565,12,1,0,0,0.113,0
26,4633,9,1,0,5,0.073,0
100,2114,14,1,0,10,0.409,0
181,2338,11,1,0,10,0.559,0
124,1890,14,1,0,10,0.26,0
195,5254,7,1,0,10,0.051,0
37,1720,20,1,0,10,0.147,0
153,3737,12,2,0,10,0.253,0
10,1919,12,1,0,10,0.279,0
81,14639,19,2,0,10,0.024,0
58,22049,11,1,0,10,0.47,0
144,462,12,1,0,10,0.692,0
155,11997,15,1,0,10,0.2,0
130,1923,11,1,0,10,0.282,0
101,5626,21,1,0,10,0.125,0
108,14469,12,1,0,10,0.035,0
176,20593,17,1,1,10,0.373,0
73,2954,0,1,0,10,0.969,1
10,1359,9,2,0,2,0.094,0
89,6492,16,1,1,10,0.298,0
58,10936,12,1,0,10,0.271,0
4,11636,14,1,0,10,0.224,0
61,6203,20,1,0,5,0.241,0
188,11176,14,1,0,10,0.255,0
6,20786,3,1,0,10,0.386,1
35,32187,17,4,0,10,1.146,1
183,5360,9,1,1,10,2.573,1
109,65371,0,2,1,7,3.358,1
27,9499,14,1,0,10,0.367,0
8,2013,14,2,0,10,0.342,0
43,6025,13,1,0,10,0.205,0
167,13733,6,1,1,10,0.084,0
170,5165,20,1,1,10,2.443,1
165,13723,10,1,0,10,0.085,0
38,5881,17,1,0,10,0.176,0
109,8095,17,1,1,10,0.46,0
22,6919,10,1,0,4,0.384,0
126,10058,14,1,0,10,0.329,0
121,5781,16,1,0,10,0.156,0
9,2483,0,1,0,7,0.655,1
158,7211,16,1,0,10,0.442,0
69,7110,9,1,0,10,0.422,0
166,14851,11,1,0,6,0.01,0
169,5882,12,1,1,6,0.176,0
75,5668,14,1,0,10,0.134,0
3,1424,11,1,0,10,0.051,0
100,1062,12,1,0,10,0.292,0
42,1414,19,1,0,10,0.057,0
52,1403,14,1,0,7,0.065,1
46,12253,22,1,0,10,0.183,0
54,1730,6,1,0,10,0.153,0
100,2286,12,1,0,0,0.524,0
12,13386,18,1,0,10,0.108,0
90,1053,13,1,0,10,0.298,0
165,18341,13,1,0,10,0.223,0
101,6121,16,1,0,10,0.224,0
44,11280,14,1,0,10,0.248,0
85,2314,10,1,0,5,0.543,0
168,4169,17,4,0,7,1.779,1
160,2681,17,1,0,9,0.464,0
16,7512,15,1,0,10,0.502,0
105,3736,12,1,1,10,0.253,0
120,994,13,1,0,10,0.337,0
36,19471,4,3,1,10,2.894,1
44,16595,17,1,0,10,0.106,0
47,16241,8,1,0,10,0.083,0
11,10921,16,1,1,7,0.272,0
59,4804,15,1,0,0,0.039,0
101,5028,11,1,1,10,0.006,0
48,1705,14,1,1,10,0.137,0
115,5301,18,1,0,10,0.06,0
127,1294,13,1,0,10,0.137,0
47,9401,6,1,0,10,0.373,0
53,4471,14,2,1,10,0.106,0
62,2737,15,1,1,10,0.453,0
177,2068,19,1,0,10,0.379,0
99,4027,11,1,0,10,0.195,0
30,20342,12,1,0,10,0.356,0
115,5003,12,1,0,10,0.001,0
88,22267,11,1,0,10,0.484,0
91,2816,3,1,0,7,0.877,1
157,1834,16,1,1,10,0.223,0
144,717,15,1,0,5,0.522,0
182,887,17,1,0,10,0.409,0
124,2304,14,1,0,10,0.536,0
86,4269,11,1,0,0,0.146,0
49,3368,12,1,0,10,0.326,0
141,4478,16,1,0,10,0.104,0
14,14588,21,1,0,10,0.027,0
17,3923,13,1,0,10,0.215,0
22,5410,13,1,0,10,0.082,0
24,1702,19,1,1,10,0.135,0
84,13562,11,1,0,7,0.096,1
137,1382,17,1,0,7,0.079,0
199,3244,19,5,0,10,1.163,1
48,2022,11,1,0,10,0.348,0
118,14920,13,1,0,10,0.005,0
178,1468,18,1,0,5,0.021,0
194,20162,22,1,0,8,0.344,0
16,6534,21,1,1,10,0.307,0
196,925,17,1,0,7,0.383,0
103,10029,14,1,0,10,0.331,0
187,18449,11,1,1,4,0.23,0
28,9944,8,1,1,10,0.337,0
122,16335,13,1,0,10,0.089,0
32,3460,11,1,0,10,0.308,0
13,11777,16,1,0,10,0.215,0
44,19531,18,1,0,10,0.302,0
147,1350,14,2,0,0,0.1,0
86,8607,20,2,0,10,0.721,0
27,14195,6,1,0,10,0.054,0
179,1650,22,1,0,10,0.1,0
85,1217,10,1,0,10,0.189,0
98,10030,11,1,0,10,0.331,0
147,1127,17,1,1,10,0.249,0
62,7964,2,1,0,7,0.593,1
182,1300,12,1,0,10,0.133,0
67,15570,16,1,0,10,0.038,0
77,5847,15,1,0,10,0.169,0
139,5437,11,1,0,10,0.087,0
13,19950,16,1,0,10,0.33,0
158,4302,8,1,1,10,0.14,0
67,13521,8,1,0,10,0.099,0
101,5673,14,1,0,9,0.135,0
151,5912,13,1,0,10,0.182,0
126,9850,16,1,0,10,0.343,0
42,1629,16,2,0,10,0.086,0
167,12101,10,1,0,10,0.193,0
134,12958,8,1,1,10,0.136,0
111,12096,20,1,0,10,0.194,0
30,19203,12,1,1,10,0.28,0
36,5826,13,1,1,10,0.165,0
111,19836,14,1,0,10,0.322,0
127,1597,17,1,0,10,0.065,0
147,1655,6,1,0,10,0.103,0
178,936,13,1,1,10,0.376,0
16,4507,15,1,0,10,0.099,0
194,13213,9,1,0,10,0.119,0
81,17659,20,1,0,8,0.177,0
90,1988,22,1,0,10,0.325,0
101,2723,14,1,0,10,0.455,0
10,1151,12,1,0,10,0.233,0
183,832,11,1,0,5,0.445,0
103,8364,15,1,0,10,0.442,0
145,6080,16,1,0,10,0.216,0
141,8130,15,1,0,10,0.626,0
32,4878,20,1,0,9,0.024,0
115,5491,19,1,0,10,0.098,0
199,1512,14,1,0,10,0.008,0
169,4249,9,1,0,10,0.15,0
179,1223,10,1,0,10,0.185,0
84,19130,12,1,0,10,0.275,0
57,2469,16,1,0,10,0.646,0
77,3748,16,2,0,10,0.25,0
27,19231,8,1,0,10,0.282,0
31,20940,16,1,0,10,0.396,0
183,1437,19,1,0,10,0.042,0
4,13964,15,1,0,1,0.069,0
144,2536,11,1,0,10,0.691,0
25,5255,12,1,0,5,0.051,0
9,1395,18,1,0,10,0.07,0
6,11799,6,1,0,10,0.213,0
66,17540,17,1,1,10,2.508,1
72,1419,7,1,0,10,0.054,0
34,2288,3,1,0,10,0.525,1
141,6734,14,1,0,10,0.347,0
95,6621,2,1,0,10,0.324,1
151,5357,12,1,0,10,0.071,0
186,3845,14,1,0,1,0.231,0
44,12384,10,1,0,4,0.174,0
94,1201,16,1,0,10,0.199,0
85,1727,19,1,1,10,0.151,0
197,5732,9,1,0,10,0.146,0
169,5610,10,1,0,5,0.122,0
52,1505,20,1,1,10,0.003,0
158,9024,10,5,0,7,0.805,1
162,1790,15,1,0,10,0.193,0
176,10769,13,2,1,0,0.282,0
60,10388,6,1,0,10,0.307,0
85,792,11,1,0,10,0.472,0
120,100,15,1,0,10,0.933,0
167,16761,7,1,0,5,0.117,0
186,4653,15,1,0,10,0.069,0
86,3252,10,1,1,10,0.35,0
2,5347,21,1,1,10,0.069,0
48,2227,14,3,0,10,0.485,1
167,20166,8,1,0,10,0.344,0
191,4066,9,1,0,10,0.187,0
24,1564,22,1,0,1,0.043,0
25,3726,14,1,1,10,0.255,0
0,11496,11,1,0,10,0.234,0
106,9415,6,1,0,10,0.372,0
116,12973,15,1,0,10,0.135,0
13,60082,4,2,1,7,3.005,1
124,2024,12,1,0,10,0.349,0
176,54869,3,2,1,10,2.658,1
16,8081,23,1,0,10,0.616,1
45,920,14,1,0,10,0.387,0
3,5549,8,1,1,10,2.699,1
136,6186,17,1,1,10,0.237,0
174,1745,10,1,0,10,0.163,0
178,1859,16,1,0,2,0.239,0
172,1884,13,1,0,10,0.256,0
146,4951,12,1,0,10,0.01,0
162,1361,15,1,0,10,0.093,0
185,16567,11,1,0,2,0.104,0
51,12363,11,1,0,10,0.176,0
192,3118,17,1,0,4,0.376,0
15,5922,14,1,0,10,0.184,0
32,5151,10,1,0,7,0.03,1
113,17295,15,1,0,10,0.153,0
161,1597,6,1,0,10,0.065,0
53,4187,12,1,0,10,0.163,0
183,1337,12,1,0,10,0.109,0
83,4462,12,1,0,10,0.108,0
119,1099,11,1,0,8,0.267,0
22,20517,5,4,1,7,3.103,1
119,1196,17,1,0,10,0.203,0
150,7236,3,1,0,10,0.447,1
135,4990,14,1,0,10,0.002,0
197,5311,15,1,0,3,0.062,0
28,23187,13,1,0,5,0.546,0
58,55534,0,3,1,7,2.702,1
186,5228,11,1,0,4,0.046,0
168,1211,13,1,0,10,0.193,0
63,6892,20,1,0,10,0.378,0
2,4409,16,1,1,10,0.118,0
146,3512,14,1,0,10,0.298,0
135,22241,3,4,1,10,3.448,1
92,7694,9,1,1,10,0.539,0
110,7748,11,1,0,10,0.55,0
137,2336,8,1,0,10,0.557,0
93,20333,18,1,0,10,0.356,0
94,1621,20,1,0,10,0.081,0
187,19504,18,1,0,10,0.3,0
103,17315,9,1,0,10,0.154,0
118,8310,19,1,0,10,0.446,0
178,1401,11,1,0,4,0.066,0
93,16870,11,1,0,10,0.125,0
156,2467,16,1,0,7,0.645,0
13,15286,16,1,0,10,0.019,0
124,1499,21,1,1,7,0.001,0
104,2469,8,1,0,10,0.646,0
103,15172,17,1,0,10,0.011,0
146,18990,14,1,1,7,2.798,1
74,1957,17,1,0,10,0.305,0
128,1885,12,1,0,10,0.257,0
145,4720,13,1,0,10,0.056,0
179,923,12,1,0,10,0.385,0
86,4626,14,1,0,10,0.075,0
138,1752,13,1,0,10,0.168,0
55,2492,12,1,0,10,0.661,0
21,976,15,1,0,10,0.349,0
153,5623,13,1,0,10,0.125,0
190,10409,15,1,0,6,0.306,0
32,3031,18,1,0,10,0.394,0
194,13657,13,1,0,10,0.09,0
163,3728,15,2,0,10,0.254,0
180,1588,8,1,0,7,0.059,1
145,7197,20,1,0,10,0.439,0
105,7230,16,1,0,4,0.446,0
150,5138,19,1,0,10,0.028,0
160,2020,16,1,0,10,0.596,0
193,690,11,1,1,10,0.54,0
83,6270,15,1,0,10,0.254,0
123,1111,18,1,0,10,0.259,0
79,3743,20,1,0,10,0.251,0
168,1995,15,1,0,10,0.33,0
97,15270,18,1,0,2,0.018,0
191,100,13,1,0,10,0.98,0
103,13964,18,1,0,10,0.069,0
120,5848,5,2,1,10,2.899,1
114,566,11,1,1,5,0.623,0
21,3123,15,4,0,10,1.082,1
155,10118,11,1,1,10,0.325,0
37,5453,17,1,1,10,2.635,1
194,20853,13,2,0,10,0.39,0
126,17161,13,1,0,10,0.144,0
22,5932,12,1,1,9,0.186,0
95,5036,19,1,0,10,0.007,0
187,16672,11,1,0,10,0.111,0
9,1746,11,1,0,8,0.164,0
141,4606,16,1,0,10,0.079,0
55,1128,10,1,0,10,0.248,0
161,1054,16,1,0,8,0.297,0
30,21177,6,1,0,10,0.412,0
39,6673,2,1,0,10,0.335,1
193,2430,16,1,0,10,0.62,0
186,17524,19,1,1,7,2.505,1
36,3163,12,1,0,10,0.367,0
45,6671,3,4,1,7,3.447,1
117,5337,22,1,0,10,0.067,0
152,1731,7,1,0,10,0.154,0
57,1255,14,1,0,10,0.163,0
91,1458,18,1,0,6,0.028,0
123,2415,8,1,1,0,0.61,0
75,9559,8,5,0,7,0.912,1
111,17388,13,1,0,10,0.159,0
6,17234,14,1,0,10,0.149,0
165,14424,14,1,0,10,0.038,0
86,4565,6,2,0,10,0.087,0
4,10681,8,1,0,6,0.288,0
192,5188,18,1,0,10,0.038,0
105,3257,16,1,0,10,0.349,0
113,5349,15,1,0,10,0.643,0
65,12013,13,1,0,4,0.199,0
113,13343,1,1,0,7,0.11,1
20,21227,2,4,1,7,3.245,1
116,13011,12,1,0,10,0.133,0
55,1725,17,2,0,10,0.15,0
113,54204,14,1,1,7,2.614,1
35,15310,10,1,0,10,0.021,0
154,1203,11,1,1,10,0.198,0
148,1858,16,1,1,10,0.239,0
130,2615,18,1,0,10,0.743,0
16,5287,19,1,0,10,0.057,0
53,5445,14,1,0,10,0.089,0
3,1902,16,2,0,10,0.268,0
56,17967,20,1,1,10,2.593,1
8,1165,17,1,0,10,0.223,0
108,12313,19,1,0,10,0.179,0
21,1670,21,1,0,10,0.113,0
142,1474,15,1,0,1,0.017,0
184,15869,13,1,0,5,0.058,0
17,4611,12,1,1,10,0.078,0
1,1240,13,1,0,10,0.173,0
30,19668,15,2,0,10,0.311,0
122,16128,13,1,0,10,0.075,0
195,3462,6,1,0,10,0.308,0
164,3534,13,1,0,10,0.293,0
94,1471,19,1,0,10,0.019,0
89,7294,7,1,0,2,0.459,0
32,3742,18,1,1,10,0.252,0
80,1632,15,1,1,10,0.088,0
13,18830,11,1,0,10,0.255,0
103,12289,7,1,0,6,0.181,0
20,4840,13,1,0,8,0.032,0
130,2516,20,4,0,10,0.677,1
74,1831,14,1,0,10,0.221,0
191,5605,22,1,0,10,0.121,0
55,1856,13,1,1,10,0.237,0
16,6063,14,1,0,3,0.213,0
161,1211,15,1,0,10,0.193,0
106,20090,12,1,0,10,0.339,0
43,2887,11,1,0,1,0.423,0
41,3451,18,1,0,10,0.31,0
74,1613,10,1,0,10,0.075,0
62,6345,20,1,0,7,0.269,0
151,5493,16,1,0,10,0.099,0
79,4008,19,1,0,10,0.198,0
121,7410,6,1,0,10,0.482,0
115,4810,10,1,1,10,0.038,0
158,4729,17,1,0,7,0.054,1
23,2029,7,1,0,9,0.353,0
181,980,12,1,0,4,0.347,0
150,5810,17,1,0,10,0.162,0
183,1917,13,1,0,10,0.278,0
125,842,6,1,0,10,0.439,0
97,14796,13,1,0,10,0.014,0
139,3764,15,1,0,9,0.247,0
40,5307,13,1,0,10,0.061,0
36,5104,13,1,0,10,0.021,0
179,2028,9,1,1,10,0.352,0
91,1291,7,1,0,10,0.139,0
48,1396,10,1,1,8,0.069,0
8,2352,13,1,0,3,0.568,0
125,961,14,1,0,1,0.359,0
130,3205,16,5,0,10,1.137,1
54,1838,18,1,0,10,0.225,0
54,1217,14,1,1,4,0.189,0
106,14675,13,1,0,10,0.022,0
190,16358,14,1,1,10,0.091,0
28,10689,11,1,0,10,0.287,0
7,15779,11,1,0,10,0.052,0
192,8621,23,1,0,7,0.724,1
53,6373,11,1,0,10,0.275,0
160,4926,16,1,0,10,0.015,0
129,1995,21,1,0,10,0.33,0
70,894,18,1,0,10,0.404,0
47,17594,19,1,0,1,0.173,0
174,1363,13,1,0,10,0.091,0
127,1977,10,1,0,3,0.318,0
29,3645,11,1,1,10,0.271,0
43,3995,8,1,0,10,0.201,0
24,1088,16,1,0,10,0.275,0
187,18987,4,1,0,10,0.266,1
149,22953,2,4,1,10,3.591,1
58,22848,10,1,0,10,0.523,0
174,1366,6,1,0,10,0.089,0
21,1854,15,2,0,10,0.236,0
109,13245,13,1,0,10,0.117,0
172,1011,13,1,1,10,0.326,0
55,2918,15,5,0,10,0.945,1
186,6811,11,1,0,10,0.362,0
142,729,10,1,0,10,0.514,0
109,14923,16,1,0,10,0.005,0
116,9627,14,1,0,10,0.358,0
33,2388,6,1,0,10,0.592,0
138,1693,14,1,0,7,0.129,1
113,14264,14,1,0,3,0.049,0
161,1160,20,1,0,10,0.227,0
40,3337,20,1,0,10,0.333,0
142,1607,13,1,0,5,0.071,0
178,1906,8,1,0,3,0.271,0
73,1193,12,1,1,10,0.205,0
194,19727,17,1,0,10,0.315,0
33,1258,11,1,0,5,0.161,0
195,5197,13,1,0,10,0.039,0
37,659,13,1,0,10,0.561,0
74,1578,13,1,0,7,0.052,1
51,19767,11,2,0,10,0.318,0
190,15493,16,1,0,10,0.033,0
125,456,11,2,0,10,0.696,0
40,3564,10,1,0,10,0.287,0
51,8743,21,1,0,7,0.417,0
154,1542,11,1,1,10,0.028,0
157,1527,19,1,0,10,0.018,0
53,16624,13,1,1,7,2.325,1
165,13739,17,1,0,10,0.084,0
191,3205,15,1,0,8,0.359,0
153,5369,15,1,0,10,0.074,0
147,1089,10,1,0,10,0.274,0
186,4723,11,1,0,8,0.055,0
143,23761,17,1,0,10,0.584,0
134,16343,9,1,0,10,0.09,0
123,1633,15,1,0,10,0.089,0
164,5208,17,1,1,5,0.042,0
15,5984,9,1,0,0,0.197,0
119,1391,12,1,0,10,0.073,0
105,4825,13,1,0,10,0.035,0
42,972,7,1,0,10,0.352,0
69,6126,6,1,0,6,0.225,0
42,1706,16,1,0,2,0.137,0
112,1818,18,1,0,10,0.212,0
159,3709,13,1,0,10,0.258,0
60,36637,15,3,0,7,1.442,1
16,5019,18,1,0,10,0.004,0
119,963,13,1,0,10,0.358,0
196,1151,11,2,0,10,0.233,0
170,2018,18,1,0,10,0.345,0
27,22589,20,1,0,10,0.506,0
0,13776,17,1,0,10,0.082,0
67,24306,14,5,0,10,0.62,1
63,2879,14,1,0,4,0.424,0
53,6394,9,1,0,10,0.279,0
147,3463,16,1,1,6,1.309,0
185,21680,11,1,0,10,0.445,0
147,639,15,1,0,10,0.574,0
170,841,8,1,0,10,0.439,0
176,17885,11,1,0,10,0.192,0
179,1062,19,1,0,10,0.292,0
1,1087,17,1,0,10,0.275,0
45,1693,6,1,0,10,0.129,0
175,4790,15,1,0,10,0.042,0
157,197,19,1,0,10,0.869,0
128,2055,11,1,0,10,0.37,0
131,19121,15,1,0,10,0.275,0
113,24383,3,1,0,7,0.626,1
195,5382,19,1,1,10,0.076,0
59,5574,16,1,0,10,0.115,0
52,1700,7,1,0,10,0.133,0
84,16332,13,1,0,10,0.089,0
168,1511,18,1,0,10,0.007,0
116,19643,8,1,0,5,0.31,0
32,4351,12,1,0,3,0.13,0
56,4641,8,1,1,10,0.072,0
20,17439,17,1,1,10,2.488,1
85,1514,13,1,0,10,0.009,0
56,7878,0,1,0,10,0.576,1
33,2168,16,1,0,10,0.445,0
149,5944,11,1,0,10,0.189,0
176,16968,15,1,0,10,0.131,0
55,1447,22,1,0,10,0.035,0
175,4424,18,1,0,10,0.115,0
48,1476,20,1,0,10,0.016,0
154,2059,13,1,0,10,0.373,0
158,9371,11,1,0,10,0.874,0
99,3601,7,1,0,10,0.28,0
189,6621,16,1,1,5,0.324,0
11,13823,17,1,0,10,0.078,0
73,1589,6,1,0,6,0.059,0
72,1495,14,1,0,10,0.003,0
142,1424,19,1,0,7,0.051,0
62,5807,9,1,0,10,0.161,0
74,1230,17,1,0,10,0.18,0
12,14069,8,1,1,10,0.062,0
164,4509,19,1,0,10,0.098,0
170,1748,23,1,0,7,0.165,1
71,6256,15,1,0,4,0.251,0
181,1617,13,1,0,10,0.078,0
173,11243,11,3,0,10,1.249,1
104,867,18,1,0,10,0.422,0
91,2076,13,1,0,10,0.384,0
111,11736,10,1,0,1,0.218,0
139,5573,18,1,0,10,0.115,0
151,21165,5,4,1,10,3.233,1
146,5481,14,1,0,10,0.096,0
123,1310,8,1,0,10,0.127,0
58,17865,18,1,0,10,0.191,0
17,4502,16,1,0,10,0.1,0
140,8021,16,1,0,10,0.604,0
32,5361,14,1,0,10,0.072,0
81,19028,6,2,0,10,0.269,0
52,1953,11,1,1,10,0.302,0
155,19914,4,1,0,10,0.328,1
155,17390,20,1,0,10,0.159,0
9,1453,9,1,0,10,0.031,0
113,6581,12,1,0,10,0.561,0
46,16571,21,1,0,10,0.105,0
141,5445,6,1,0,10,0.089,0
121,8747,16,1,0,10,0.749,0
177,1720,10,1,0,10,0.147,0
46,3314,9,1,0,4,0.779,0
135,4332,20,1,0,10,0.134,0
50,5346,14,1,0,3,0.069,0
29,2765,9,1,0,10,0.447,0
167,20806,3,1,0,7,0.387,1
87,4260,13,1,0,0,0.148,0
0,9999,18,1,0,10,0.333,0
181,961,17,1,0,3,0.359,0
149,3970,14,1,0,10,0.206,0
92,5671,16,1,0,2,0.134,0
59,4485,15,1,1,6,0.103,0
192,4189,12,1,0,10,0.162,0
106,12049,19,1,0,10,0.197,0
145,3229,18,2,0,10,0.354,0
76,1211,15,1,1,10,0.193,0
45,1146,11,2,0,10,0.236,0
192,3033,11,1,0,10,0.393,0
148,1056,13,1,0,10,0.296,0
196,607,11,2,0,10,0.595,0
44,8180,9,1,0,10,0.455,0
132,1702,17,1,0,10,0.135,0
132,3292,17,4,0,7,1.195,1
87,3911,16,1,1,1,0.218,0
182,1633,15,1,0,10,0.089,0
197,5690,16,1,0,10,0.138,0
138,2208,10,1,0,10,0.472,0
77,2930,10,1,0,8,0.414,0
192,2761,7,1,0,10,0.448,0
192,6296,9,1,1,10,0.259,0
183,717,14,1,0,7,0.522,0
12,22526,3,1,0,10,0.502,1
98,9812,13,1,0,10,0.346,0
52,2311,10,1,0,10,0.541,0
153,16293,19,1,1,10,2.259,1
28,15627,16,1,0,4,0.042,0
71,1671,14,1,0,0,0.666,0
129,1568,15,1,0,10,0.045,0
121,5256,13,1,0,10,0.051,0
183,2237,8,1,0,8,0.491,0
21,1214,19,1,0,1,0.191,0
93,13772,12,1,0,10,0.082,0
0,14394,12,1,0,6,0.04,0
52,1738,14,1,0,10,0.159,0
38,2469,16,1,1,10,0.506,0
172,1943,17,1,0,7,0.295,0
57,4925,14,1,1,10,2.283,1
30,18548,9,1,0,10,0.237,0
75,5591,18,1,0,10,0.118,0
192,4829,10,2,0,10,0.034,0
52,1507,19,1,0,10,0.005,0
156,1548,10,1,0,10,0.032,0
191,11523,15,4,0,7,1.305,1
18,6211,4,2,1,10,3.141,1
102,1333,16,1,0,5,0.111,0
114,412,11,1,0,10,0.725,0
144,1339,13,1,0,10,0.107,0
24,2077,16,1,0,10,0.385,0
61,6727,14,1,1,10,0.345,0
65,14531,15,1,0,10,0.031,0
75,5820,15,1,0,9,0.164,0
34,1856,11,1,1,10,0.237,0
111,15876,12,1,0,3,0.058,0
164,4229,11,1,0,10,0.154,0
36,5359,13,1,0,10,0.072,0
162,916,9,1,0,10,0.389,0
39,4549,8,1,0,10,0.09,0
117,3857,15,1,0,10,0.229,0
93,9593,10,1,0,0,0.36,0
143,12976,18,1,0,10,0.135,0
126,14281,11,1,0,10,0.048,0
113,14978,9,1,0,10,0.001,0
22,6308,18,1,0,5,0.262,0
164,5040,13,1,0,1,0.008,0
82,15582,12,1,0,10,0.039,0
139,5421,17,1,0,1,0.084,0
103,22929,18,1,0,10,0.529,0
134,37383,14,4,0,7,1.492,1
85,772,10,1,1,10,0.485,0
29,3860,10,1,0,10,0.228,0
162,1676,10,1,0,10,0.117,0
28,15397,16,1,0,10,0.026,0
105,5746,14,1,0,1,0.149,0
143,20139,0,1,0,10,0.343,1
167,16499,13,1,0,7,0.1,1
160,5479,6,1,0,5,0.096,0
76,411,22,1,0,10,0.726,0
160,3735,13,1,0,4,0.253,0
160,3537,10,1,0,10,0.293,0
60,21712,14,1,0,10,0.447,0
21,1371,22,1,0,10,0.086,0
57,1307,18,2,0,10,0.129,0
112,2059,10,1,0,10,0.373,0
45,1826,11,1,0,10,0.217,0
13,10531,6,1,1,7,0.298,0
169,4753,17,1,0,10,0.049,0
17,2818,16,2,0,10,0.436,0
199,2136,9,1,0,10,0.424,0
37,932,10,1,0,10,0.379,0
127,1676,6,1,0,10,0.117,0
31,20606,15,1,0,0,0.374,0
14,14253,18,1,0,10,0.05,0
32,4322,11,1,1,10,0.136,0
163,2644,17,1,1,3,0.471,0
137,974,6,1,0,10,0.351,0
45,1301,10,1,0,9,0.133,0
177,1719,13,1,0,10,0.146,0
11,9905,15,2,1,10,0.34,0
79,7992,20,4,0,10,0.598,1
13,13918,12,1,0,10,0.072,0
99,7026,16,1,0,10,0.405,0
15,3209,10,1,0,10,0.358,0
2,3502,18,1,0,7,0.3,0
160,4088,6,1,0,3,0.182,0
90,2096,15,2,0,9,0.397,0
101,3868,15,1,0,0,0.226,0
42,1114,18,1,0,10,0.257,0
48,987,14,1,0,10,0.342,0
59,6730,12,1,0,7,0.346,0
151,6257,13,1,1,3,0.251,0
133,2197,22,1,0,10,0.465,0
196,1926,20,1,0,8,0.284,0
141,3791,10,1,0,10,0.242,0
183,1225,11,1,0,9,0.183,0
162,2096,22,1,0,10,0.397,0
137,904,14,1,0,10,0.397,0
147,1234,11,1,0,2,0.177,0
145,20291,2,4,1,10,3.058,1
96,1438,12,1,0,10,0.041,0
46,8598,8,2,0,10,0.427,0
62,3310,10,1,0,10,0.338,0
189,9335,19,1,0,10,0.867,0
68,13553,12,1,0,10,0.096,0
64,1110,11,1,0,10,0.26,0
60,15535,18,1,0,10,0.036,0
123,1384,11,1,0,7,0.077,0
93,26451,10,4,0,7,0.763,1
2,7852,10,1,0,10,0.57,0
50,2657,12,1,1,10,0.469,0
171,9380,10,1,0,10,0.375,0
115,8129,12,1,1,10,0.626,0
168,1516,11,1,0,10,0.011,0
161,1480,15,1,0,10,0.013,0
161,1960,13,1,1,1,0.307,0
174,1422,18,1,0,10,0.052,0
8,2078,16,1,0,10,0.385,0
94,1965,13,1,0,10,0.31,0
170,1778,12,1,0,10,0.185,0
1,1503,12,1,0,10,0.002,0
6,16159,16,1,0,10,0.077,0
42,1474,16,1,0,10,0.017,0
87,3757,17,2,0,9,0.249,0
123,5599,12,1,1,7,2.733,1
9,1316,17,1,0,4,0.123,0
116,9279,20,1,0,1,0.381,0
141,7271,16,1,0,10,0.454,0
42,1983,14,1,0,10,0.322,0
89,16486,4,2,1,7,2.297,1
110,6886,1,1,0,10,0.377,1
21,1562,14,2,0,10,0.041,0
26,17245,12,1,1,10,2.449,1
101,5990,11,1,1,10,0.198,0
191,3464,14,1,0,10,0.307,0
118,11164,12,1,0,10,0.256,0
63,7515,10,1,0,10,0.503,0
51,12876,22,1,1,0,0.142,0
84,13768,10,1,0,6,0.082,0
144,1294,9,1,0,10,0.137,0
41,7290,18,1,0,10,0.458,0
13,11228,11,1,0,10,0.251,0
97,16245,6,1,0,10,0.083,0
